facility_id,facility_type,name,address,district,lon,lat,rooms,star_rating,capacity_0.6,capacity_0.7,capacity_0.8
HOTEL_1793,酒店,成都桐梓林火车南站亚朵酒店,高新区火车南站西路321号,成都市,104.056976,30.608371,138,4,165.6,193.2,220.8
HOTEL_1794,酒店,悦住酒店(成都双流国际机场北京华联店),机场路常乐二段133-135号,成都市,103.98726,30.57235,40,2,48.0,56.0,64.0
HOTEL_1795,酒店,懒鹿智能酒店(蜀汉路店),蜀汉路158号6楼,成都市,104.025673,30.684509,58,3,69.6,81.19999999999999,92.80000000000001
HOTEL_1796,酒店,成都宏祥佳寓酒店,锦韵路533号嘉年华青年城8号楼二单元,成都市,104.082497,30.53558,31,2,37.199999999999996,43.4,49.6
HOTEL_1798,酒店,名城酒店(成都红牌楼武侯大道地铁站店),武侯大道双楠段18号,成都市,104.021468,30.640276,68,3,81.6,95.19999999999999,108.80000000000001
HOTEL_1799,酒店,枫婉酒店(成都师大现代花园店),大面镇龙城大道9号师大现代花园1栋2单元20楼,成都市,104.198831,30.574213,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1800,酒店,速8酒店(成都金沙西单文化宫地铁站店),金沙街道金凤路1号附1号22楼,成都市,104.004906,30.674118,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1802,酒店,瀚洋大酒店(成都双流机场店),福锦路二段21号,成都市,104.000098,30.603961,126,3,151.2,176.39999999999998,201.60000000000002
HOTEL_1804,酒店,速8酒店(成都一品天下地铁站店),蜀汉路426号上层建筑,成都市,104.01801,30.688968,49,2,58.8,68.6,78.4
HOTEL_1805,酒店,成都凯天宾馆(成都西站青羊万达店),西货站路555号附9号,成都市,103.975948,30.688182,47,3,56.4,65.8,75.2
HOTEL_1807,酒店,鑫锦酒店(宽窄巷子店),同心路175号,成都市,104.057082,30.677352,45,2,54.0,62.99999999999999,72.0
HOTEL_1808,酒店,山水酒店(成都火车南站三瓦窑地铁站店),科华南路10号,成都市,104.075999,30.608032,51,2,61.199999999999996,71.39999999999999,81.60000000000001
HOTEL_1810,酒店,籽博酒店(春熙路太古里店),春熙路新街后巷子9号三益公商厦1层,成都市,104.077133,30.657064,40,2,48.0,56.0,64.0
HOTEL_1812,酒店,瑞澜庭酒店(天府三街大源地铁站店),天府三街1166号9-12楼,成都市,104.045623,30.546921,32,2,38.4,44.8,51.2
HOTEL_1814,酒店,速8酒店(成都北站五块石地铁站店),蓉北商贸大道一段48号3栋附106,成都市,104.065855,30.707873,72,2,86.39999999999999,100.8,115.2
HOTEL_1815,酒店,卷舒堂印象酒店(成都抚琴地铁站店),一环路西三段149号,成都市,104.042033,30.677864,43,2,51.6,60.199999999999996,68.8
HOTEL_1816,酒店,城市绿岛酒店(成都宽窄巷子店),抚琴街道抚琴街北一巷1号,成都市,104.041036,30.677026,59,2,70.8,82.6,94.4
HOTEL_1817,酒店,城市便捷酒店(成都西华店),红光镇广场路北一段205号,成都市,103.951014,30.782066,30,2,36.0,42.0,48.0
HOTEL_1818,酒店,熊猫王子酒店(成都双流国际机场航都大街地铁站店),东升街道商都路508号4栋1号,成都市,103.938567,30.592714,75,2,90.0,105.0,120.0
HOTEL_1820,酒店,夏都酒店(成都西站青羊万达店),万寿西路248号,成都市,103.97945,30.65684,122,3,146.4,170.79999999999998,195.20000000000002
HOTEL_1822,酒店,成都凯曼酒店,恒德路8号,成都市,104.084429,30.678424,106,3,127.19999999999999,148.39999999999998,169.60000000000002
HOTEL_1823,酒店,麗枫酒店(成都大丰凤凰山体育公园店),大丰街道大天路296号沪丰领地2号楼,成都市,104.06481,30.757921,118,3,141.6,165.2,188.8
HOTEL_1826,酒店,成都光华酒店,光华村西街85号,成都市,104.010892,30.665313,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_1827,酒店,坤逸星光酒店,绕城大道南二段338号6栋,成都市,104.147306,30.783419,33,3,39.6,46.199999999999996,52.800000000000004
HOTEL_1828,酒店,如家酒店·neo(成都磨子桥地铁站店),新南路90号附2号,成都市,104.075496,30.636746,43,2,51.6,60.199999999999996,68.8
HOTEL_1830,酒店,熊猫王子酒店(成都财大店),双清南路5号,成都市,104.01755,30.674,84,2,100.8,117.6,134.4
HOTEL_1831,酒店,成都柯季酒店(泉水路地铁站店),朗润路239号11栋2层,成都市,104.058703,30.731751,40,2,48.0,56.0,64.0
HOTEL_1832,酒店,云庭酒店(凤凰山体育公园大丰地铁站店),大丰街道方元路汇融生活广场55号,成都市,104.063546,30.76643,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_1833,酒店,成都金鑫商务酒店,智杰路87号陆坝小区,成都市,103.957588,30.636085,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_1834,酒店,成都瑞廷西郊S酒店(环球中心世纪城新会展店),剑南大道中段555号,成都市,104.046928,30.559292,136,4,163.2,190.39999999999998,217.60000000000002
HOTEL_1835,酒店,成都壹酒店(金融城双子塔店),成汉南路156号,成都市,104.054248,30.584875,77,4,92.39999999999999,107.8,123.2
HOTEL_1836,酒店,成都梵静美居酒店(电子科技大学成都学院百草路地铁站店),高新西区西芯大道1号皇冠国际公寓1栋5层,成都市,103.972129,30.73023,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1837,酒店,宜必思酒店(成都动物园地铁站店),荆翠西路2号金科中心9栋川陕立交内侧,成都市,104.104078,30.717214,124,3,148.79999999999998,173.6,198.4
HOTEL_1838,酒店,天顺园酒店(成都春熙路太古里店),东风路7号,成都市,104.089096,30.652585,154,3,184.79999999999998,215.6,246.4
HOTEL_1839,酒店,如家精选酒店(成都熊猫基地龙潭寺地铁站店),龙井路65号,成都市,104.165188,30.703765,98,3,117.6,137.2,156.8
HOTEL_1841,酒店,ISEYA世野·设计酒店(太古里店),东风路26号未来中心B TOWER 13楼,成都市,104.095412,30.650773,39,4,46.8,54.599999999999994,62.400000000000006
HOTEL_1842,酒店,丽柏酒店(成都凤凰山体育公园店),大天路700号2栋附114-116号,成都市,104.074112,30.755848,93,4,111.6,130.2,148.8
HOTEL_1844,酒店,成都皇庭假日商务酒店,晋吉北路66号1单元,成都市,104.003182,30.640903,35,2,42.0,49.0,56.0
HOTEL_1845,酒店,鑫豪酒店(成都凤凰山体育公园石犀公园地铁站店),新都区大丰街道花都大道438号,成都市,104.063693,30.761781,37,2,44.4,51.8,59.2
HOTEL_1846,酒店,318云岸酒店(成都双流国际机场四川大学江安校区店),西航港街道高家路103-105号,成都市,104.013811,30.566621,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_1847,酒店,诗艺电竞酒店(一品天下店),蜀汉路289号48栋6楼4号,成都市,104.020552,30.689135,40,2,48.0,56.0,64.0
HOTEL_1849,酒店,云上之屿度假公寓(大丰凤凰山体育公园店),通力路766号11栋1楼104,成都市,104.074699,30.754033,30,2,36.0,42.0,48.0
HOTEL_1850,酒店,99优选酒店(成都宽窄巷子抚琴西路店),抚琴西路250号61幢6楼,成都市,104.032537,30.680405,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1851,酒店,成都看世界主题酒店(五粮液文化体育中心店),城北优品道公寓楼2栋附107号,成都市,104.078721,30.75804,30,2,36.0,42.0,48.0
HOTEL_1854,酒店,成都自由客大酒店,晋吉北路66号附25号,成都市,104.003915,30.640442,30,2,36.0,42.0,48.0
HOTEL_1855,酒店,唯明轻奢酒店(欢乐谷金牛医院店),金府路211号1栋2楼,成都市,104.027644,30.706661,30,2,36.0,42.0,48.0
HOTEL_1856,酒店,速8酒店(成都九里堤地铁站店),九里堤南路80号,成都市,104.057601,30.693159,40,2,48.0,56.0,64.0
HOTEL_1857,酒店,成都向阳大厦宾馆,二环路南二段23号,成都市,104.069748,30.620641,251,3,301.2,351.4,401.6
HOTEL_1859,酒店,LUXE·东悦郦设计师酒店,新华大道文武路飞大美誉大厦1楼大厅,成都市,104.068733,30.672467,35,2,42.0,49.0,56.0
HOTEL_1861,酒店,熊猫王子酒店(成都大丰地铁站店),大丰镇互惠大道158号附9号,成都市,104.058638,30.77234,65,2,78.0,91.0,104.0
HOTEL_1862,酒店,维家斯酒店(成都金牛万达广场店),火车北站金牛万达广场SOHO.B座17-18楼,成都市,104.07346,30.68706,54,3,64.8,75.6,86.4
HOTEL_1863,酒店,成都爱家精品酒店,安靖镇土地村三组407,成都市,104.031676,30.752098,49,2,58.8,68.6,78.4
HOTEL_1865,酒店,希亚酒店(宽窄巷子店),槐树街79号,成都市,104.048456,30.672149,40,2,48.0,56.0,64.0
HOTEL_1866,酒店,海友酒店(新都国际商贸城店),瑞祥路320号NCC红街1栋1单元,成都市,104.104214,30.800943,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1867,酒店,鑫曼格酒店(成都九江北地铁站店),九江街道星空路四段355号中川商贸城南区4幢8单元5层,成都市,103.922628,30.628417,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1869,酒店,索菲斯c酒店(宽窄巷子中医大省医院站店),永陵路9号C栋,成都市,104.045888,30.673065,62,3,74.39999999999999,86.8,99.2
HOTEL_1870,酒店,西溪酒店(红光西华大学店),红光镇徐独路1958广场,成都市,103.954369,30.786477,84,3,100.8,117.6,134.4
HOTEL_1871,酒店,花香精选酒店(成都大面铺地铁站店),大面镇八一大路洪河城市花园12栋1楼,成都市,104.199311,30.588907,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1872,酒店,成都加州派酒店,一环路西一段30号,成都市,104.040885,30.644985,76,2,91.2,106.39999999999999,121.60000000000001
HOTEL_1874,酒店,成都申通酒店(锦里武侯祠店),浆洗街9号,成都市,104.057442,30.64323,42,2,50.4,58.8,67.2
HOTEL_1875,酒店,成都景澜美居酒店(宽窄巷子花牌坊店),花牌坊街168号,成都市,104.045446,30.680142,140,4,168.0,196.0,224.0
HOTEL_1876,酒店,布丁严选酒店(成都大学十陵地铁站店),灵雅路2号,成都市,104.17408,30.651602,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1877,酒店,成都格莱斯美酒店,龙潭工业园华冠路33号,成都市,104.172546,30.691746,37,2,44.4,51.8,59.2
HOTEL_1878,酒店,如家酒店(成都火车东站锦华万达广场店),静康路5号,成都市,104.111726,30.6211,67,2,80.39999999999999,93.8,107.2
HOTEL_1879,酒店,成都市云川宾馆(四川华西医院店),公行道4号,成都市,104.06364,30.639659,59,2,70.8,82.6,94.4
HOTEL_1880,酒店,锦著酒店(成都春熙路太古里店),交通路7号阳光金融大厦7楼,成都市,104.07271,30.655581,45,3,54.0,62.99999999999999,72.0
HOTEL_1881,酒店,壹号岸酒店(成都郫都西华大学店),红光镇广场路北一段269号5层,成都市,103.951822,30.782631,60,2,72.0,84.0,96.0
HOTEL_1883,酒店,雲雅国际酒店(宽窄巷子锦里店),锦里中路128号2栋附21号3-5层,成都市,104.053214,30.652772,123,4,147.6,172.2,196.8
HOTEL_1884,酒店,成都君庭酒店,五块石五福桥东路9号附138号,成都市,104.067345,30.711958,64,2,76.8,89.6,102.4
HOTEL_1885,酒店,万里客酒店(成都武侯祠华西医院店),黉门后街9号,成都市,104.060094,30.644202,130,2,156.0,182.0,208.0
HOTEL_1886,酒店,成都新都五粮液文化体育中心亚朵酒店,大丰街道甫家一路东段166号8栋附117号,成都市,104.078108,30.75525,92,4,110.39999999999999,128.79999999999998,147.20000000000002
HOTEL_1887,酒店,金源优品酒店(尚锦路地铁站华西上锦医院店),西区大道尚华路15号万景峰2期2栋,成都市,103.930131,30.774887,88,2,105.6,123.19999999999999,140.8
HOTEL_1888,酒店,布丁酒店(成都二环路西三段蜀汉路东地铁站店),蜀兴东街4号,成都市,104.031494,30.683732,49,2,58.8,68.6,78.4
HOTEL_1889,酒店,成都雅仕莱酒店(武侯祠华西医院店),浆洗街18号,成都市,104.058922,30.644388,93,3,111.6,130.2,148.8
HOTEL_1890,酒店,成都云莱尚居酒店,浆洗街20号联亿大厦5楼,成都市,104.05913,30.644749,30,2,36.0,42.0,48.0
HOTEL_1891,酒店,曼嘉酒店,剑南大道中段1386号,成都市,104.045754,30.545782,56,2,67.2,78.39999999999999,89.60000000000001
HOTEL_1893,酒店,成都惟适飞鸟酒店(文殊院店),灶君庙街37号,成都市,104.07556,30.670826,61,2,73.2,85.39999999999999,97.60000000000001
HOTEL_1894,酒店,金丰港酒店(成都石犀公园地铁站店),"大丰镇蓉北路二段168号17, 18层",成都市,104.051011,30.762873,54,2,64.8,75.6,86.4
HOTEL_1895,酒店,宿屿酒店(双流国际机场店),西航港街道学府西路北三街146号,成都市,103.982306,30.580726,41,2,49.199999999999996,57.4,65.60000000000001
HOTEL_1896,酒店,成都黄龙祈悦酒店,永康大道20号,成都市,103.957865,30.640972,80,3,96.0,112.0,128.0
HOTEL_1897,酒店,7天酒店(成都火车北站广场地铁站店),火车北站东一路87号,成都市,104.076688,30.693876,99,2,118.8,138.6,158.4
HOTEL_1898,酒店,好客商务酒店(成都黄金路店),黄金路83号二楼,成都市,103.992112,30.708742,32,2,38.4,44.8,51.2
HOTEL_1900,酒店,成都亿嘉酒店,双楠大道333号金恒德汽配城3期19栋3楼,成都市,103.932413,30.599931,47,2,56.4,65.8,75.2
HOTEL_1901,酒店,都市118·精选连锁酒店(成都川师大面地铁站店),大面镇八一大路307号,成都市,104.199571,30.588265,55,2,66.0,77.0,88.0
HOTEL_1902,酒店,成都怡廷酒店(成都东站店),锦绣大道4599号6栋2层205-211号,成都市,104.134795,30.623462,30,2,36.0,42.0,48.0
HOTEL_1903,酒店,汇悦酒店(成都凤凰山体育公园汇融广场店),大丰镇方元路55号汇融广场3号楼,成都市,104.06346,30.766148,238,4,285.59999999999997,333.2,380.8
HOTEL_1904,酒店,成都金牛美居酒店(人民北路地铁站店),北站西二路17号,成都市,104.066406,30.687554,133,4,159.6,186.2,212.8
HOTEL_1906,酒店,怡莱酒店(成都骡马市文殊院地铁站新店),武都路2号,成都市,104.071351,30.677627,92,2,110.39999999999999,128.79999999999998,147.20000000000002
HOTEL_1907,酒店,成都紫会酒店,紫荆东路51号,成都市,104.054364,30.613401,78,2,93.6,109.19999999999999,124.80000000000001
HOTEL_1908,酒店,Zsmart智尚酒店(成都太古里春熙路店),商业场街1号附65号,成都市,104.079437,30.659401,61,2,73.2,85.39999999999999,97.60000000000001
HOTEL_1909,酒店,空港假日酒店(双流机场航都大街地铁站店),东升镇商都路678号,成都市,103.936929,30.59662,87,2,104.39999999999999,121.8,139.20000000000002
HOTEL_1910,酒店,派酒店(成都玉林永丰地铁站店),肖家河沿街4号,成都市,104.046435,30.62838,32,2,38.4,44.8,51.2
HOTEL_1911,酒店,海友酒店(成都双流机场店),珠江路600号5栋1单元10楼1号,成都市,104.008378,30.571655,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1913,酒店,爱电竞酒店(成都金牛万达文殊院店),西体北路2号1栋2层,成都市,104.062459,30.681823,37,2,44.4,51.8,59.2
HOTEL_1914,酒店,成都金融城合景誉舍全套房酒店,交子大道300号2栋,成都市,104.055156,30.582968,129,4,154.79999999999998,180.6,206.4
HOTEL_1916,酒店,民生快捷酒店(成都双流机场店),黄河中路二段69号,成都市,104.000675,30.56821,66,2,79.2,92.39999999999999,105.60000000000001
HOTEL_1917,酒店,99旅馆连锁(成都营门口店),营门口路251号,成都市,104.040984,30.686938,44,2,52.8,61.599999999999994,70.4
HOTEL_1918,酒店,成都四叶草花语酒店,新都街道学院路东段1480号至1494号3层,成都市,104.190138,30.800146,40,2,48.0,56.0,64.0
HOTEL_1919,酒店,鑫沙宾馆(成都文化宫地铁站),苏坡东路5号附5号,成都市,104.003121,30.672745,30,2,36.0,42.0,48.0
HOTEL_1920,酒店,成都AC酒店(凤凰山体育公园店),北星大道一段4228号2栋,成都市,104.080446,30.767058,240,4,288.0,336.0,384.0
HOTEL_1923,酒店,亚森希和酒店(红星桥地铁站店),星辉东路3号恒大曹家巷广场C区栋1单元1417,成都市,104.089385,30.671523,50,2,60.0,70.0,80.0
HOTEL_1924,酒店,希美登酒店(成都川师大店),静渝路31号,成都市,104.112392,30.618746,47,2,56.4,65.8,75.2
HOTEL_1927,酒店,布丁严选酒店(成都宽窄巷子抚琴地铁站店),一环路西三段110号,成都市,104.041804,30.676343,68,2,81.6,95.19999999999999,108.80000000000001
HOTEL_1928,酒店,成都高新禧玥酒店,天府大道中段萃华路89号,成都市,104.066611,30.54896,186,4,223.2,260.4,297.6
HOTEL_1929,酒店,金美辰酒店(成都世纪城新会展大源地铁站店),天府三街1166号世豪瑞丽1栋楼大厅,成都市,104.044888,30.546805,31,2,37.199999999999996,43.4,49.6
HOTEL_1930,酒店,新雅居酒店(成都欢乐谷交大店),交大路260号圣马可广场旺座5-6楼,成都市,104.037007,30.710735,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1932,酒店,速8酒店(成都武侯祠华西医院店),黉门后街2号3楼,成都市,104.060099,30.643893,65,2,78.0,91.0,104.0
HOTEL_1933,酒店,如家酒店(成都青羊宫省医院地铁站店),一环路西二段20号,成都市,104.040521,30.66097,84,2,100.8,117.6,134.4
HOTEL_1934,酒店,成都尚庭精品酒店(华西坝华西医院店),国学巷1栋4层,成都市,104.062071,30.643676,52,2,62.4,72.8,83.2
HOTEL_1935,酒店,博海居酒店(成都百草路店),汇川街388号1栋1单元5楼,成都市,103.978975,30.723492,30,2,36.0,42.0,48.0
HOTEL_1936,酒店,七天欢乐谷酒店(成都欢乐谷泉水路地铁站店),金丰路6号量力商务大厦北门一楼,成都市,104.049559,30.729846,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1937,酒店,泰平·崇丽酒店(成都春熙路太古里店),太升北路9号,成都市,104.080371,30.668567,131,3,157.2,183.39999999999998,209.60000000000002
HOTEL_1938,酒店,成都星辰度假村(张家寺地铁口),中和镇中柏大道中柏东巷20号,成都市,104.098036,30.552017,53,2,63.599999999999994,74.19999999999999,84.80000000000001
HOTEL_1940,酒店,安蒂娅酒店(成都双子塔金融城店),交子大道998号润富国际花园8栋1号门,成都市,104.048415,30.583635,50,2,60.0,70.0,80.0
HOTEL_1942,酒店,U2HOTEL轻奢酒店(师大现代花园店),龙城大道9号师大现代花园1栋1单元3楼,成都市,104.198783,30.574239,30,2,36.0,42.0,48.0
HOTEL_1943,酒店,成都格莱斯酒店(十陵成都大学店),十陵镇江华路161号,成都市,104.185401,30.65487,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1944,酒店,喜儿酒店(成都双流机场双凤桥地铁店),草金南段303号5楼,成都市,103.968672,30.614341,30,2,36.0,42.0,48.0
HOTEL_1946,酒店,扉宿酒店(成都武侯祠锦里店),高升桥东路6号5栋1单元罗马假日广场海外楼高升桥东路6号,成都市,104.04192,30.637008,56,2,67.2,78.39999999999999,89.60000000000001
HOTEL_1947,酒店,成都金立方大酒店(宽窄巷子抚琴地铁站店),花牌坊街37号,成都市,104.049298,30.677786,80,3,96.0,112.0,128.0
HOTEL_1948,酒店,美豪酒店(成都春熙路太古里店),红星路2段20号,成都市,104.08173,30.658171,129,4,154.79999999999998,180.6,206.4
HOTEL_1949,酒店,维也纳国际酒店(成都蜀都万达广场店),港北五路26号,成都市,103.92383,30.801123,105,3,126.0,147.0,168.0
HOTEL_1950,酒店,速8优选酒店(成都殷家林地铁站店),创业路227号,成都市,104.036309,30.60887,75,2,90.0,105.0,120.0
HOTEL_1951,酒店,海友酒店(成都青羊宫中医大省医院地铁站店),一环路西二段13号附36号,成都市,104.041167,30.661714,47,2,56.4,65.8,75.2
HOTEL_1952,酒店,梦达屋酒店(世纪城新会展环球中心店),益州大道699号香悦城一栋5单元16楼,成都市,104.057685,30.555499,76,2,91.2,106.39999999999999,121.60000000000001
HOTEL_1953,酒店,成都太古里瑞升芭富丽大酒店,玉双路7号,成都市,104.094457,30.656031,170,4,204.0,237.99999999999997,272.0
HOTEL_1954,酒店,锦著酒店(成都春熙精选店),德盛路34号,成都市,104.076361,30.668458,88,3,105.6,123.19999999999999,140.8
HOTEL_1955,酒店,成都美宜佳酒店(锦华万达东光地铁站店),万达广场11B单元9楼936号,成都市,104.096804,30.622101,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_1957,酒店,米岚轻奢酒店(成都西华大学店),红光镇红高路88号龙城国际22栋2单元6楼,成都市,103.940889,30.77321,30,2,36.0,42.0,48.0
HOTEL_1958,酒店,致远酒店(成都春熙太古里店),如是庵街28号,成都市,104.084253,30.657532,40,2,48.0,56.0,64.0
HOTEL_1960,酒店,维家斯酒店(九眼桥四川大学店),武侯区一环路南一段9号,成都市,104.082118,30.636773,30,2,36.0,42.0,48.0
HOTEL_1961,酒店,成都海伦憬悦酒店,智达二路58号 (世纪百合商业广场B1栋),成都市,103.98554,30.602061,54,2,64.8,75.6,86.4
HOTEL_1962,酒店,青年阳光轻奢投影酒店(成都东郊记忆龙湖滨江天街店),成华大道龙湖梵城滨江天街一栋二单元25楼大堂,成都市,104.123667,30.665176,50,2,60.0,70.0,80.0
HOTEL_1963,酒店,泰豪酒店·竹房子(张家寺地铁站店),高新区中和场新城区华阳与新兴路口交界处,成都市,104.098589,30.544778,56,2,67.2,78.39999999999999,89.60000000000001
HOTEL_1964,酒店,明日海途酒店(成都五粮液文化体育中心城北优品道店),大丰镇大天路800号 (北城优品道店),成都市,104.079379,30.757012,30,2,36.0,42.0,48.0
HOTEL_1965,酒店,格逸精选酒店(成都金融城交子大道店),交子大道998号润富国际8栋2号门,成都市,104.048204,30.583035,40,2,48.0,56.0,64.0
HOTEL_1966,酒店,客源酒店(成都玉林生活广场倪家桥地铁站店),玉林南路15号玉林生活广场7楼,成都市,104.058007,30.620695,50,2,60.0,70.0,80.0
HOTEL_1967,酒店,云孚里隐宿·商旅酒店(成都杜甫草堂中医大省医院地铁站店),浣花北路8号,成都市,104.037164,30.66536,45,3,54.0,62.99999999999999,72.0
HOTEL_1968,酒店,威尔汀酒店(成都电子科大前锋路地铁站店),华油路8号 (财富又一城后面),成都市,104.094727,30.68038,106,3,127.19999999999999,148.39999999999998,169.60000000000002
HOTEL_1969,酒店,成都瑞枫酒店,牧电路7号附5号,成都市,104.033925,30.666719,40,3,48.0,56.0,64.0
HOTEL_1970,酒店,成都云赏精品酒店(梁家巷地铁站店),解放路一段88号一栋一楼43号,成都市,104.085015,30.686442,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_1972,酒店,中昌电竞酒店(东郊记忆地铁站店),成华大道杉板桥路407号3栋21层01-36号,成都市,104.127338,30.668887,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_1973,酒店,御阁商务酒店(成都天府广场店),顺城大街三多里3号4楼 (富力中心对面),成都市,104.070994,30.66526,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1974,酒店,金瑞轩酒店(成都熊猫基地动物园地铁站店),龙绵街1614号,成都市,104.109922,30.709108,47,3,56.4,65.8,75.2
HOTEL_1975,酒店,Violet目瑾酒店(成都双流国际机场西南民大店),西航港大道中二段88号2栋,成都市,103.976307,30.563718,40,2,48.0,56.0,64.0
HOTEL_1977,酒店,雅然七舍酒店(欢乐谷店),花照壁上横街469号,成都市,104.032557,30.706533,35,2,42.0,49.0,56.0
HOTEL_1980,酒店,成都龙祥电竞影院酒店,十陵街道友谊路124号,成都市,104.18277,30.657166,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1981,酒店,佰纳酒店(成都西华大学店),红光镇广场路53号,成都市,103.955973,30.786941,50,2,60.0,70.0,80.0
HOTEL_1982,酒店,怡豪酒店(成都双流店),东升镇三强北路三段79号,成都市,103.935605,30.577654,58,2,69.6,81.19999999999999,92.80000000000001
HOTEL_1983,酒店,绚彩假日酒店(成都锦江万达店),二环路成仁路口万达广场11A单元7楼30号,成都市,104.097304,30.622144,30,2,36.0,42.0,48.0
HOTEL_1984,酒店,芙蓉印象酒店(成都非遗主题店),光华大道二段福庆路13号,成都市,103.921505,30.671418,35,2,42.0,49.0,56.0
HOTEL_1985,酒店,宅娱电竞酒店(春熙路天府广场店),总府路85号附1号2楼,成都市,104.072104,30.658768,37,2,44.4,51.8,59.2
HOTEL_1987,酒店,布丁酒店(成都新华公园店),新鸿南路77号,成都市,104.109042,30.658416,50,2,60.0,70.0,80.0
HOTEL_1988,酒店,君平酒店(成都城东客运中心店),皇经楼二街86号,成都市,104.107888,30.591488,66,2,79.2,92.39999999999999,105.60000000000001
HOTEL_1990,酒店,成都博雅臻选酒店,西航港街道文星大道231号,成都市,103.987677,30.545069,45,2,54.0,62.99999999999999,72.0
HOTEL_1991,酒店,成都麦田天阅酒店,火车南站西路15号,成都市,104.063384,30.608132,172,4,206.4,240.79999999999998,275.2
HOTEL_1992,酒店,朗丽兹酒店(成都天府广场文殊院地铁站店),人民中路三段1号2栋一单元,成都市,104.069489,30.672495,89,4,106.8,124.6,142.4
HOTEL_1993,酒店,成都双流和润酒店,九江街道康家堰路一段885号中川商贸城北区1栋10单元5楼8-18号,成都市,103.921616,30.628825,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_1994,酒店,海友酒店(成都欢乐谷金府地铁站店),金府路668号1栋1单元9层901-925号,成都市,104.041929,30.713263,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_1995,酒店,金华府来龙酒店(成都大学店),十陵街道大运村路137号,成都市,104.165309,30.662473,88,2,105.6,123.19999999999999,140.8
HOTEL_1997,酒店,成都锦华万达中港广场亚朵X酒店,锦华路一段116号,成都市,104.098072,30.620197,101,4,121.19999999999999,141.39999999999998,161.60000000000002
HOTEL_1998,酒店,成都奥汀花园酒店,清江东路3号,成都市,104.038927,30.666569,100,3,120.0,140.0,160.0
HOTEL_1999,酒店,成都万力多大酒店明蜀店,成洛路2261号,成都市,104.195644,30.648753,137,2,164.4,191.79999999999998,219.20000000000002
HOTEL_2001,酒店,成都天悦宾馆(五粮液文化体育中心店),大丰镇北延新居振新街125号,成都市,104.086292,30.761023,53,2,63.599999999999994,74.19999999999999,84.80000000000001
HOTEL_2002,酒店,园宸酒店(成都昭觉寺南路动物园地铁站店),双荆路2号16栋7楼717号,成都市,104.099437,30.708901,35,2,42.0,49.0,56.0
HOTEL_2003,酒店,花香盛世酒店(成都华西医院锦江院区店),锦逸路67号,成都市,104.115468,30.591165,49,2,58.8,68.6,78.4
HOTEL_2005,酒店,慕森主题酒店(成都动物园店),昭觉寺南路260号华润熙悦广场2号楼8楼,成都市,104.103708,30.712748,60,2,72.0,84.0,96.0
HOTEL_2006,酒店,摩登s酒店(成都春熙路太古里店),春熙路南段9号7楼,成都市,104.076201,30.654403,36,2,43.199999999999996,50.4,57.6
HOTEL_2007,酒店,逸室酒店(成都金楠天街店),晋阳路432号龙湖金楠时光7-8楼,成都市,103.994877,30.649324,54,2,64.8,75.6,86.4
HOTEL_2009,酒店,素美酒店( 成都花牌坊地铁站店),西门车站文家巷16号,成都市,104.04505,30.683941,32,2,38.4,44.8,51.2
HOTEL_2010,酒店,蓉新商务酒店(成都华西医院武侯祠店),黉门街6号铜锣湾广场B座,成都市,104.062763,30.645371,65,2,78.0,91.0,104.0
HOTEL_2011,酒店,怡家酒店(成都双流国际机场双流广场地铁站店),藏卫路南二段285号,成都市,103.918096,30.55992,83,3,99.6,116.19999999999999,132.8
HOTEL_2013,酒店,成都映居酒店(熊猫基地龙潭寺地铁站店),湖秀二路37号附101,成都市,104.160122,30.708447,85,4,102.0,118.99999999999999,136.0
HOTEL_2015,酒店,99旅馆连锁(成都蜀汉路东地铁站店),抚琴西路215号汇源大厦4楼B座,成都市,104.031112,30.681938,35,2,42.0,49.0,56.0
HOTEL_2016,酒店,雅金时代酒店公寓,东洪路中段166号上龙门,成都市,104.164691,30.649991,30,2,36.0,42.0,48.0
